Company Name,Ticker,Last Close
"Moving iMage Technologies","MITQ","1.16"
"Mitsui & Co.","MITSY","707.78"
"AG Mortgage Investment Trust","MITT","5.89"
"MiX Telematics","MIXT","7.15"
"","MIY","10.91"
"McCormick & Company","MKC","90.15"
"McCormick & Company, Incorporated","MKC.V","90.118"
"Markforged Holding Corporation","MKFG","1.01"
"Merck KGaA","MKGAF","183"
"MARKEL GROUP","MKL","1350.16"
"MKS Instruments","MKSI","98.35"
"Makita","MKTAY","28.16"
"MarketWise","MKTW","2.69"
"MarketAxess","MKTX","266.33"
"Molekule Group, Inc.","MKUL","2.1"
"MoneyLion","ML","11.91"
"Mesa Laboratories","MLAB","133.02"
"Malacca Straits Acquisition","MLAC","10.58"
"Melco Resorts & Entertainment Limited","MLCO","11.82"
"MOOLEC SCIENCE","MLEC","2.945"
"Malaga Financial","MLGF","22.95"
"MICROALGO INC","MLGO","2.301"
"Mueller Industries","MLI","81.29"
"MillerKnoll","MLKN","14.68"
"Metallurgical Corp. of China","MLLUY","4.72"
"Martin Marietta Materials","MLM","418.1"
"MeridianLink","MLNK","20.58"
"Maui Land & Pineapple Company","MLP","12.53"
"Miller Industries","MLR","35.36"
"Milestone Scientific","MLSS","1"
"MOONLAKE IMMUNO","MLTX","28.01"
"Malvern Bancorp","MLVF","15.5"
"Mineralys Therapeutics, Inc.","MLYS","15.26"
"Marsh & McLennan Companies","MMC","176.46"
"Marcus & Millichap","MMI","31.85"
"Martin Midstream Partners","MMLP","2.28"
"3M","MMM","98.29"
"MamaMancini's Holdings","MMMB","2.63"
"Magellan Midstream Partners","MMP","62.08"
"Maximus","MMS","82.64"
"Merit Medical Systems","MMSI","84.42"
"","MMT","4.53"
"Mills Music Trust","MMTRS","36.67"
"","MMU","9.92"
"MultiMetaVerse Holdings Limited","MMV","1.85"
"MakeMyTrip Limited","MMYT","28.64"
"MIND C.T.I.","MNDO","1.93"
"monday.com","MNDY","179.31"
"Mallinckrodt PLC","MNK","1.44"
"MannKind","MNKD","4.32"
"Mind Medicine MindMed","MNMD","3.58"
"MediciNova","MNOV","2.15"
"","MNP","11.67"
"Monro Muffler Brake","MNRO","42.94"
"MainStreet Bank","MNSB","22.575"
"MINISO Group Holding Limited","MNSO","17.3"
"Monster Beverage","MNST","58.33"
"Montauk Renewables","MNTK","7.63"
"Everest Consolidator Acquisition","MNTN","10.61"
"Manitex International","MNTX","5.03"
"Altria Group","MO","44.66"
"Mobilicom Limited Sponsored ADR","MOB","1.5"
"Mobiv Acquisition Corp.","MOBV","10.53"
"Modine Manufacturing","MOD","30.75"
"Modular Medical, Inc.","MODD","1.14"
"TOPGOLF CALLAWY","MODG","19.3"
"Model N","MODN","32.73"
"ModivCare","MODV","48.91"
"MidWestOne Financial Group","MOFG","20.7"
"Moog","MOG.A","100.89"
"Moog","MOG.B","97"
"MOGU","MOGU","2.48"
"Molina Healthcare","MOH","286.99"
"Molecular Partners AG Sponsored ADR","MOLN","6.76"
"Momo","MOMO","8.79"
"Mondee Holdings, Inc.","MOND","12.7"
"MONDI PLC UNS","MONDY","31.9945"
"MONOTARO","MONOY","14.91"
"MorphoSys","MOR","7.16"
"Morphic","MORF","59.44"
"Morningstar","MORN","207.67"
"The Mosaic Company","MOS","34.6"
"Movado Group","MOV","26.71"
"Movano","MOVE","1.055"
"MP Materials","MP","22.89"
"","MPA","11.66"
"Motorcar Parts of America","MPAA","5.77"
"Mid Penn Bancorp","MPB","24.98"
"Marathon Petroleum","MPC","109.03"
"PAGEGROUP","MPGPF","5.38"
"MultiPlan","MPLN","1.78"
"MPLX LP","MPLX","33.6"
"Mercato Partners Acquisition Corporation","MPRA","10.52"
"M-tron Industries, Inc.","MPTI","12.68"
"MEGA MATRIX CP","MPU","1.44"
"","MPV","12.4"
"Medical Properties Trust","MPW","8.98"
"Monolithic Power Systems","MPWR","497.41"
"Marine Products","MPX","16"
"Marqeta","MQ","4.87"
"","MQT","10.02"
"","MQY","11.41"
"Murata Manufacturing","MRAAY","15.4"
"EVERSPIN TECH","MRAM","8.46"
"Meridian Bank","MRBK","10"
"MRC Global","MRC","9.56"
"Monroe Capital","MRCC","7.73"
"Mercury Systems","MRCY","41.97"
"MARIADB PLC","MRDB","1.1079"
"MEREO BIOPHARMA","MREO","1.15"
"Margo Caribe","MRGO","5.95"
"Merck & Co.","MRK","110.01"
"MARKER THERAPEUTICS","MRKR","1.72"
"MEDIROM Healthcare Technologies","MRM","6.1"
"Moderna","MRNA","126.9"
"Marinus Pharmaceuticals","MRNS","7.66"
"Marathon Oil","MRO","23.18"
"Mersana Therapeutics","MRSN","8.83"
"Maxus Realty Trust","MRTI","150"
"Marten Transport","MRTN","21.91"
"Mirati Therapeutics","MRTX","40.5"
"Merus","MRUS","22.8"
"Maravai LifeSciences","MRVI","13.7"
"Marvell Technology","MRVL","59.14"
"Morgan Stanley","MS","85.86"
"MSA Safety Incorporporated","MSA","143.98"
"MS&AD Insurance Group","MSADY","18.13"
"Mesabi Trust","MSB","19.24"
"Mitsubishi","MSBHF","44.8099"
"Midland States Bancorp","MSBI","21.44"
"STUDIO CITY IH","MSC","6.3953"
"MSCI","MSCI","477.24"
"","MSD","6.47"
"Middlesex Water Company","MSEX","82.67"
"Microsoft","MSFT","333.68"
"Madison Square Garden Entertainment Corp.","MSGE","38.45"
"Motorsport Games","MSGM","4.59"
"The Madison Square Garden Company","MSGS","178.09"
"Motorola Solutions","MSI","278.25"
"MSC","MSM","92.82"
"Metal Sky Star Acquisition Corporation","MSSA","10.53"
"MicroStrategy","MSTR","298.82"
"Mid-Southern Bancorp","MSVB","10.48"
"ArcelorMittal","MT","26.76"
"Metalla Royalty & Streaming","MTA","4.29"
"MedTech Acquisition","MTAC","10.4499"
"Metals Acquisition Corp.","MTAL","10.04"
"M&T Bank","MTB","127.1"
"Match Group","MTCH","39.72"
"MettlerToledo International","MTD","1321.79"
"Matador Resources","MTDR","48.86"
"Mannatech","MTEX","13.5549"
"MGIC Investment","MTG","15.87"
"Meritage Homes","MTH","128.7"
"Mitsubishi Chemical","MTLHY","29.57"
"Materialise","MTLS","9.95"
"Vail Resorts","MTN","255.08"
"MTN Group","MTNOY","6.64"
"Mesa Royalty Trust","MTR","24.12"
"Materion","MTRN","109.37"
"Matrix Service","MTRX","5.81"
"Monterey Bio","MTRY","10.9"
"MACOM Technology Solutions","MTSI","59.26"
"Matterport","MTTR","2.89"
"MTU Aero Engines","MTUAY","118.453"
"Motive Capital II","MTVC","10.51"
"The Manitowoc Company","MTW","17.29"
"Minerals Technologies","MTX","56.68"
"MasTec","MTZ","107.42"
"Micron Technology","MU","67.54"
"","MUA","10.35"
"","MUB","106.35"
"","MUC","10.63"
"Paul Mueller Co.","MUEL","44"
"Mitsubishi UFJ Financial Group","MUFG","6.98"
"","MUJ","11.2"
"Murphy Oil","MUR","37.46"
"Murphy Canyon Acquisition Corp.","MURF","10.665"
"Mnchener RckversicherungsGesellschaft","MURGY","36.1"
"Murphy USA","MUSA","284.97"
"McEwen Mining","MUX","8.15"
"Mvb Financial","MVBF","20.245"
"","MVF","6.66"
"Microvision","MVIS","6.95"
"MOVELLA HLDGS","MVLA","2.94"
"Mission Valley Bancorp","MVLY","12.55"
"MV Oil Trust","MVO","12.14"
"Microvast","MVST","1.46"
"","MVT","10.46"
"Mueller Water Products","MWA","14.93"
"Magnachip Semiconductor","MX","10.65"
"Mexco Energy","MXC","10.655"
"Orbia Advance","MXCHY","5.05"
"MaxCyte","MXCT","4.45"
"","MXE","10.1495"
"","MXF","16.97"
"MaxLinear","MXL","27.74"
"","MYD","10.29"
"Myers Industries","MYE","19.9"
"First Western Financial","MYFW","17.6"
"Myriad Genetics","MYGN","22.55"
"","MYI","10.84"
"MyMD Pharmaceuticals","MYMD","1.61"
"","MYN","9.85"
"Mynaric","MYNA","6.89"
"Mainz Biomed NV","MYNZ","5.01"
"PLAYSTUDIOS","MYPS","4.7"
"MYR Group","MYRG","136.55"
"My Size","MYSZ","1.17"
"Magyar Telekom Tavkozlesi Nyrt","MYTAY","6.285"
"MYT Netherlands Parent","MYTE","3.9"
"Mazda Motor","MZDAY","4.58"
"Nano Labs Ltd. Sponsored ADR","NA","2.09"
"NaaS Technology Inc. Sponsored ADR","NAAS","7.05"
"Nable","NABL","14.71"
"National Australia Bank","NABZY","8.57"
"Natural Alternatives International","NAII","7.74"
"NewAmsterdam Pharma Company N.V.","NAMS","13.775"
"Nanophase Technologies","NANX","1.45"
"Nanovibronix","NAOV","3.3171"
"The Duckhorn Portfolio","NAPA","13.68"
"Inari Medical","NARI","61.48"
"NASB Financial","NASB","29"
"Nordic American Tankers Limited","NAT","3.59"
"Nathan's Famous","NATH","77.69"
"National Instruments","NATI","57.75"
"Nature's Sunshine Products","NATR","11.87"
"Nautilus Biotechnology","NAUT","2.98"
"Navient","NAVI","17.07"
"","NAZ","10.649"
"NioCorp Developments Ltd.","NB","5.11"
"National Bank","NBHC","34.08"
"Neurocrine Biosciences","NBIX","95.41"
"Northeast Bancorp","NBN","39.56"
"Nabors Industries","NBR","96.84"
"Nabriva Therapeutics","NBRV","1.44"
"Newbury Street Acquisition","NBST","10.45"
"NBT Bancorp","NBTB","35.74"
"Nanobiotix","NBTX","5.185"
"NACCO Industries","NC","32.63"
"","NCA","8.66"
"Newcourt Acquisition Corp.","NCAC","10.77"
"NCC GROUP","NCCGF","1.3"
"Norwegian Cruise Line","NCLH","16.75"
"Nitori Holdings","NCLTY","12.35"
"Newcrest Mining","NCMGY","17.55"
"nCino","NCNO","24.16"
"Netcapital Inc.","NCPL","1.4"
"NCR","NCR","24.87"
"Nocera, Inc.","NCRA","1.59"
"NCS Multistage","NCSM","16.55"
"Nabtesco","NCTKF","22.92"
"Nasdaq","NDAQ","57.13"
"Nitto Denko","NDEKY","37.53"
"Nine Dragons Paper","NDGPY","11.71"
"Noodles & Company","NDLS","3.4"
"ENDRA Life Sciences","NDRA","1.5"
"Nordson","NDSN","225.26"
"New World Development Co.","NDVLY","1.2"
"Noble Corporation PLC","NE","39.5"
"Northeast Community Bancorp","NECB","13.94"
"NextEra Energy","NEE","73.38"
"Newegg Commerce","NEGG","1.19"
"Newmont","NEM","41.99"
"New England Realty Associates Limited Partnership","NEN","68.94"
"NeoGenomics","NEO","16.6"
"Neogen","NEOG","19.14"
"Neonode","NEON","8.59"
"NeoVolta, Inc.","NEOV","3.075"
"NextEra Energy Partners","NEP","62"
"Nephros","NEPH","1.75"
"Minerva Neurosciences","NERV","6.93"
"National Energy Services Reunited","NESR","3.07"
"Cloudflare","NET","68.62"
"Nabors Energy Transition Corp.","NETC","10.6"
"Eneti","NETI","9.83"
"NewMarket","NEU","402.81"
"New Pacific Metals","NEWP","2.47"
"New Relic","NEWR","69.84"
"NewtekOne, Inc.","NEWT","14.91"
"NexTier Oilfield Solutions","NEX","8.3"
"Nexa Resources","NEXA","5.51"
"NextDecade","NEXT","5.58"
"Northfield Bancorp","NFBK","11.15"
"New Fortress Energy","NFE","29.92"
"National Fuel Gas Company","NFG","52.06"
"New Found Gold Corp.","NFGC","4.92"
"Netflix","NFLX","399.29"
"Infinite Acquisition Corp.","NFNT","10.52"
"Enphys Acquisition Corp.","NFYS","10.44"
"Novagold Resources","NG","5.35"
"New Gold","NGD","1.22"
"National Grid Transco","NGG","67.31"
"NGL Energy Partners","NGL","3.55"
"Anglo American","NGLOY","15.31"
"NGM Biopharmaceuticals","NGM","3.62"
"NeoGames","NGMS","27.09"
"Natural Gas Services Group","NGS","10.54"
"Natural Grocers by Vitamin Cottage","NGVC","11.07"
"Ingevity","NGVT","53.41"
"National HealthCare","NHC","62.49"
"National Health Investors","NHI","53.43"
"Nihon Kohden","NHNKY","13.55"
"","NHS","7.58"
"Natural Health Trends","NHTC","5.34"
"Norsk Hydro ASA","NHYDY","6.152"
"NiSource","NI","26.96"
"Nicolet Bankshares","NIC","72"
"Nice","NICE","213.71"
"Nicholas Financial","NICK","4.68"
"Northeast Indiana Bancorp","NIDB","38.5"
"","NIM","9.14"
"Nine Energy Service","NINE","3.39"
"Nikon","NINOY","11.3625"
"NIO","NIO","7.88"
"Near Intelligence, Inc.","NIR","1.74"
"NiSun International Enterprise Development Group C","NISN","3.82"
"Niu Technologies","NIU","4.06"
"Nidec","NJDCY","13.32"
"NewJersey Resources","NJR","49.49"
"NIKE","NKE","106.19"
"National Bankshares","NKSH","29.11"
"Nkarta","NKTX","4.83"
"NL Industries","NL","5.95"
"The Nautilus Group","NLS","1.3"
"Netlist","NLST","4.47"
"Annaly Capital Management","NLY","19.91"
"Navios Maritime","NM","1.73"
"New Mountain Finance","NMFC","12.32"
"Nouveau Monde Graphite","NMG","3.34"
"","NMI","9.58"
"NMI","NMIH","26.27"
"Navios Maritime Partners","NMM","20.73"
"Nomura","NMR","3.75"
"Newmark Group","NMRK","6.25"
"","NMT","10.33"
"NeuroOne Medical Technologies Corporation","NMTC","1.21"
"Spartacus Acquisition","NN","2.77"
"NN","NNBR","1.99"
"Nissan Chemical","NNCHY","42.43"
"Nano Dimension","NNDM","2.38"
"NN Group","NNGRY","17.555"
"Nelnet","NNI","98.93"
"NNN REIT, Inc.","NNN","43.06"
"NanoX Imaging","NNOX","21.51"
"NanoViricides","NNVC","1.13"
"","NNY","8.46"
"North American Construction Group","NOA","18.8"
"Noah Holdings","NOAH","16.78"
"Nobility Homes","NOBH","25"
"Northrop Grumman","NOC","448.1"
"North Dallas Bank & Trust Co.","NODB","57.75"
"NI Holdings","NODK","14.22"
"Northern Oil and Gas","NOG","31.97"
"Nogin, Inc.","NOGN","1.4"
"Nokia","NOK","3.99"
"","NOM","9.88"
"Nomad Foods Limited","NOMD","17.54"
"FiscalNote Holdings, Inc.","NOTE","2.68"
"Inotiv","NOTV","5.66"
"NOV","NOV","15.5"
"Sunnova Energy International","NOVA","17.71"
"Novanta","NOVT","165.04"
"Nova Vision Acquisition Corp.","NOVV","10.82"
"ServiceNow","NOW","555.8"
"New Providence Acquisition Corp. II","NPAB","10.47"
"NeuroPace","NPCE","4.37"
"Nippon Paint","NPCPF","8.35"
"National Presto Industries","NPK","80.3"
"Nippon Yusen Kabushiki Kaisha","NPNYY","4.36"
"EnPro Industries","NPO","112.57"
"Nippon Steel & Sumitomo Metal","NPSCY","7.03"
"NSK","NPSKY","12.18"
"Naspers","NPSNY","32.9"
"","NPV","10.92"
"","NQP","11.11"
"Newpark Resources","NR","4.26"
"Northern Revival Acquisition Corporation","NRAC","10.4"
"National Research","NRC","45.82"
"Nordea Bank","NRDBY","10.33"
"NerdWallet, Inc.","NRDS","10.76"
"Nerdy","NRDY","2.75"
"NexPoint Real Estate Finance","NREF","15.16"
"NRG Energy","NRG","32.94"
"Energy Vault","NRGV","2.76"
"Nomura Research Institute","NRILY","26.41"
"Northrim BanCorp","NRIM","40.955"
"Nurix Therapeutics","NRIX","11.33"
"Natural Resource Partners","NRP","47.53"
"NeuroSense Therapeutics","NRSN","2"
"North European Oil Royality Trust","NRT","12.25"
"NuStar Energy","NS","16.9"
"National Storage Affiliates Trust","NSA","36.72"
"Nissan Motor Co.","NSANY","7.87"
"Norfolk Southern","NSC","212.2"
"Insight Enterprises","NSIT","137.88"
"Insperity","NSP","120.57"
"InspireMD","NSPR","1.69"
"Energizer Resources","NSRCF","1.49"
"Nestle","NSRGY","119.962"
"NAPCO Security Technologies","NSSC","37.97"
"Northern Star Investment II","NSTB","10.15"
"Northern Star Investment III","NSTC","10.2"
"Northern Star Investment IV","NSTD","10.35"
"NanoString Technologies","NSTG","5.92"
"NSTS Bancorp","NSTS","8.9181"
"Nortech Systems","NSYS","10.14"
"NetApp","NTAP","70.06"
"The Bank of N.T. Butterfield & Son Limited","NTB","27.9"
"Natura & Co Holding","NTCO","6.19"
"NetScout Systems","NTCT","30.48"
"Nintendo","NTDOY","10.88"
"Ntt Data","NTDTY","14.68"
"NetEase","NTES","91.38"
"NETGEAR","NTGR","13.97"
"Northern Technologies International","NTIC","11.305"
"National Bank of Canada","NTIOF","72.39"
"Network1 Technologies","NTIP","2.28"
"Intellia Therapeutics","NTLA","43.62"
"Nutanix","NTNX","29.4"
"Nutrien","NTR","57.22"
"Natera","NTRA","48.33"
"Nutriband","NTRB","2.75"
"Northern Trust","NTRS","75.56"
"NETSTREIT","NTST","18.46"
"Nippon Telegraph and Telephone","NTTYY","29.62"
"NetSol Technologies","NTWK","2.22"
"Natuzzi","NTZ","7"
"Nu ","NU","7.13"
"Nubia Brand International Corp.","NUBI","10.56"
"Nucor","NUE","143.51"
"NeuroMetrix","NURO","1.02"
"Nu Skin Enterprises","NUS","34.63"
"","NUV","8.81"
"NuVasive","NUVA","39.65"
"Nuvation Bio","NUVB","1.72"
"Nuvalent","NUVL","43.65"
"NUVERA COMMUNICATIONS","NUVR","13.49"
"Nuwellis","NUWE","2.89"
"Nuzee","NUZE","10.855"
"NorthView Acquisition Corp.","NVAC","10.3502"
"Novavax","NVAX","7.23"
"NovoCure Limited","NVCR","47"
"Nuvectis Pharma","NVCT","17.18"
"NVIDIA","NVDA","386.54"
"NVE","NVEC","95.2"
"NV5 GLOBAL INC","NVEE","97.57"
"Nuvei","NVEI","30.91"
"Nova Lifestyle","NVFY","2.3601"
"Navigator Holdings","NVGS","13.15"
"InVivo Therapeutics","NVIV","1.29"
"Nova Ltd.","NVMI","114.35"
"Hancock Jaffe Laboratories??","NVNO","3"
"Novo Nordisk","NVO","160.76"
"NVR","NVR","5794.6001"
"Nevro","NVRO","23.48"
"Novartis","NVS","99.66"
"Envista","NVST","32.85"
"nVent Electric","NVT","46.04"
"Invitae","NVTA","1.24"
"Navitas Semiconductor","NVTS","9.04"
"NOVONIX","NVX","2.63"
"Novozymes","NVZMY","50.05"
"Northwest Bancshares","NWBI","11.38"
"NorthWestern","NWE","57.54"
"Norwood Financial","NWFL","27.68"
"NatWest Group","NWG","6.51"
"Newell Brands","NWL","8.67"
"National Western Life Group","NWLI","386.34"
"Northwest Natural","NWN","43.32"
"Northwest Pipe Company","NWPX","28.97"
"News Corporation","NWS","19.11"
"News Corporation","NWSA","18.95"
"NWTN INC","NWTN","10.425"
"Quanex Building Products","NX","26.12"
"","NXC","13.1"
"Next Co.","NXCLF","1.74"
"NexGen Energy","NXE","4.36"
"NexGel","NXGL","2.7"
"NextGen Healthcare","NXGN","16.07"
"Next","NXGPY","41.19"
"","NXN","11.9"
"","NXP","14.28"
"NTL EXPRESS GRP","NXPGF","1.4"
"NXP Semiconductors","NXPI","181.26"
"NEXTPLAT CORP","NXPL","2.43"
"NexPoint Residential Trust","NXRT","45.1"
"Nexstar Media Group","NXST","161.26"
"Nextracker Inc.","NXT","40.08"
"NextCure","NXTC","1.82"
"NextPlay Technologies","NXTP","1.15"
"NYSE COMPOSITE","NYA.X","15391.8047"
"Nayax Ltd.","NYAX","17.64"
"American Strategic Investment Co.","NYC","8.11"
"New York Community Bancorp","NYCB","10.87"
"New York Mortgage Trust","NYMT","10.21"
"The New York Times Company","NYT","36.57"
"Nyxoah","NYXH","8.7797"
"Realty Income","O","60.01"
"OmniAb, Inc.","OABI","4.53"
"Oak Woods Acquisition Corporation","OAKU","10.205"
"Outbrain","OB","4.84"
"Obsidian Energy","OBE","6.04"
"OBIC CO","OBIIF","171.012"
"Orchestra BioMed Holdings, Inc.","OBIO","15.41"
"Origin Bancorp","OBK","31.37"
"Oblong","OBLG","1.67"
"Orange County Bancorp, Inc.","OBT","32.53"
"Obayashi","OBYCF","7.75"
"Owens Corning","OC","115.94"
"OCA Acquisition","OCAX","10.42"
"Optical Cable","OCC","4.07"
"OFS Credit","OCCI","9.75"
"OCADO GROUP","OCDDY","8.9"
"Ocean Biomedical, Inc.","OCEA","5.6"
"OceanFirst Financial","OCFC","15.93"
"OneConnect Financial Technology Co.","OCFT","3.5"
"Ocwen Financial","OCN","29.31"
"Oculis Holding AG","OCS","11.79"
"Oaktree Specialty Lending","OCSL","19.41"
"Eightco Holdings Inc.","OCTO","1.82"
"Ocular Therapeutix","OCUL","7.64"
"Ocuphire Pharma","OCUP","3.83"
"OilDri Corp. of America","ODC","38.86"
"Old Dominion Freight Line","ODFL","307.53"
"The ODP Corporation","ODP","43.37"
"Osisko Development Corp.","ODV","4.65"
"Orion Engineered Carbons","OEC","25.98"
"OC OERLIKON CP","OERLF","5.5"
"Orion Energy Systems","OESX","1.585"
"S&P 100","OEX.X","2000.64"
"Corporate Office Properties Trust","OFC","23.59"
"Oconee Federal Financial","OFED","16.52"
"OFG Bancorp","OFG","27.2"
"Orthofix Medical","OFIX","19.72"
"Omega Flex","OFLX","108.04"
"OFS Capital","OFS","9.59"
"Carbon Streaming Corporation","OFSTF","1.37"
"OGE Energy","OGE","35.69"
"Oragenics","OGEN","3"
"Organon & Co.","OGN","20.08"
"ONE Gas","OGS","81.39"
"OPY Acquisition Corp. I","OHAA","10.21"
"Omega Healthcare Investors","OHI","30.3"
"OI Glass","OI","21.97"
"","OIA","6.14"
"Orbital Infrastructure Group, Inc.","OIG","2.21"
"","OIH","271.06"
"Oceaneering International","OII","17.31"
"Permex Petroleum Corporation","OILCF","2.23"
"Oil States International","OIS","7.21"
"ONEOK","OKE","59.31"
"Okta","OKTA","72.64"
"OKYO Pharma","OKYO","1.46"
"Oriental Land","OLCLY","39.08"
"Universal Display","OLED","147.99"
"OmniLit Acquisition Corp.","OLIT","10.3498"
"Olink Holding","OLK","20.52"
"Ollie's Bargain Outlet","OLLI","62.01"
"Olema Pharmaceuticals","OLMA","6.31"
"Olin","OLN","51.42"
"Olo","OLO","7.31"
"One Liberty Properties","OLP","21.07"
"Olaplex","OLPX","3.64"
"Outset Medical","OM","22.93"
"Grupo Aeroportuario del Centro Norte","OMAB","87.03"
"Omnicom Group","OMC","92.81"
"Omnicell","OMCL","74.46"
"Omeros","OMER","7.08"
"Odyssey Marine Exploration","OMEX","3.4"
"OneMain","OMF","42.43"
"Omega Therapeutics","OMGA","7.8"
"Ohmyhome Limited","OMH","4.71"
"Owens & Minor","OMI","20.77"
"OMNIQ","OMQS","4.76"
"Omron","OMRNY","64.905"
"OMV","OMVJF","47.1"
"ON Semiconductor","ON","88.48"
"Old National Bancorp","ONB","13.5"
"Oncolytics Biotech","ONCY","1.58"
"OneWater Marine","ONEW","31.65"
"ONEX","ONEXF","47.24"
"Orion Office REIT Inc.","ONL","6.27"
"On Holding ","ONON","28.37"
"ON24","ONTF","8.14"
"Onto Innovation","ONTO","108.24"
"Onconova Therapeutics","ONTX","1.2"
"Organovo","ONVO","1.68"
"Onyx Acquisition I","ONYX","10.75"
"Ooma","OOMA","12.97"
"Magnum Opus Acquisition Limited","OPA","10.36"
"OPAL FUELS INC","OPAL","6.22"
"OP Bancorp","OPBK","8.85"
"Option Care Health","OPCH","31.47"
"Opendoor Technologies","OPEN","2.46"
"OppFi","OPFI","2.1"
"OptimumBank","OPHC","2.995"
"Ono Pharmaceutical Co.","OPHLF","19.89"
"Office Properties Income Trust","OPI","7.72"
"OPKO Health","OPK","1.52"
"Old Point Financial","OPOF","15.02"
"Opera Limited","OPRA","18.44"
"Oportun Financial","OPRT","5.95"
"OptimizeRx","OPRX","14.84"
"Opthea Limited","OPT","3.2"
"OptiNose","OPTN","1.14"
"Optex Systems","OPXS","3.55"
"Oppenheimer","OPY","40.01"
"Osisko Gold Royalties","OR","16.15"
"Ormat Technologies","ORA","86.69"
"Orange","ORAN","11.45"
"Orbit International","ORBT","6.25"
"Orchid Island Capital","ORC","10.24"
"Owl Rock Capital","ORCC","13.5"
"Oracle","ORCL","107.1"
"Origin Materials","ORGN","4.77"
"Organogenesis","ORGO","4.1"
"Orgenesis","ORGS","1.32"
"Old Republic International","ORI","24.97"
"Oric Pharmaceuticals","ORIC","5.51"
"Orion OYJ","ORINY","24.4"
"Orkla Asa","ORKLY","7.2"
"Orla Mining","ORLA","4.54"
"O'Reilly Automotive","ORLY","885.93"
"Oramed Pharmaceuticals","ORMP","3.96"
"Orion Group","ORN","2.58"
"Allkem","OROCF","10.25"
"Orient Overseas International","OROVY","61.845"
"Orrstown Financial Services","ORRF","20"
"Orchard Therapeutics","ORTX","5.15"
"ProSomnus, Inc.","OSA","4.8"
"Osram Licht","OSAGF","52.75"
"Old Second Bancorp","OSBC","13.2"
"Oscar Health","OSCR","8.89"
"Overseas Shipholding Group","OSG","3.84"
"Osiris Acquisition","OSI","9.9713"
"OSI Systems","OSIS","123.29"
"Oshkosh","OSK","83.09"
"ONESPAN","OSPN","16.07"
"One Stop Systems","OSS","3.07"
"Ostin Technology Group","OST","1.04"
"Overstock.com","OSTK","21.54"
"OraSure Technologies","OSUR","5.49"
"OneSpaWorld","OSW","11.25"
"OTC Markets Group","OTCM","56.25"
"OceanTech Acquisitions I","OTEC","10.84"
"Open Text","OTEX","43.18"
"Otis Worldwide","OTIS","85.52"
"Oncobiologics","OTLK","1.79"
"Oatly Group","OTLY","1.79"
"Otter Tail","OTTR","74.82"
"OTTAWA BANCORP","OTTW","10.15"
"Ouster","OUST","6.68"
"OUTFRONT Media","OUT","14.7"
"Outokumpu","OUTKY","2.84"
"Ohio Valley Banc","OVBC","24.9"
"OverseaChinese Banking","OVCHY","18.5"
"Ovid Therapeutics","OVID","3.64"
